日期,m值,沪深300收盘指数
2024-09-24,0.7519,3351.9100
2024-09-25,0.8469,3401.5300
2024-09-26,0.9110,3545.3200
2024-09-27,0.9639,3703.6800
2024-09-30,0.8307,4017.8500
2024-10-08,0.6822,4256.1000
2024-10-09,0.2531,3955.9800
2024-10-10,0.1767,3997.7900
2024-10-11,-0.1668,3887.1700
2024-10-14,-0.3379,3961.3400
2024-10-15,-0.2860,3855.9900
2024-10-16,-0.0947,3831.5900
2024-10-17,-0.0841,3788.2200
2024-10-18,0.2431,3925.2300
2024-10-21,0.1841,3935.2000
2024-10-22,0.0951,3957.7800
2024-10-23,-0.0391,3973.2100
2024-10-24,-0.3658,3928.8300
2024-10-25,-0.4761,3956.4200
2024-10-28,-0.5328,3964.1600
2024-10-29,-0.4135,3924.6500
2024-10-30,-0.4232,3889.4500
2024-10-31,-0.0926,3891.0400
2024-11-01,0.0662,3890.0200
2024-11-04,0.3564,3944.7600
2024-11-05,0.6600,4044.5700
2024-11-06,0.7177,4024.2800
2024-11-07,0.6351,4145.7000
2024-11-08,0.3686,4104.0500
2024-11-11,0.3170,4131.1300
2024-11-12,-0.1020,4085.7400
2024-11-13,-0.2181,4110.8900
2024-11-14,-0.3727,4039.6200
2024-11-15,-0.4453,3968.8300
2024-11-18,-0.3553,3950.3800
2024-11-19,-0.3492,3976.8900
2024-11-20,-0.2069,3985.7700
2024-11-21,-0.1308,3989.3000
2024-11-22,-0.1438,3865.7000
2024-11-25,-0.0480,3848.0900
2024-11-26,0.1659,3840.1800
2024-11-27,0.3887,3907.0400
2024-11-28,0.4466,3872.5500
2024-11-29,0.5683,3916.5800
2024-12-02,0.4767,3947.6300
2024-12-03,0.6087,3951.8900
2024-12-04,0.5457,3930.5600
2024-12-05,0.5364,3921.5900
2024-12-06,0.6405,3973.1400
2024-12-09,0.6715,3966.5700
2024-12-10,0.5408,3995.6400
2024-12-11,0.3901,3988.8300
2024-12-12,0.3467,4028.5000
2024-12-13,0.0412,3933.1800
2024-12-16,-0.1150,3911.8400
2024-12-17,0.0147,3922.0300
2024-12-18,0.0568,3941.8900
2024-12-19,0.1869,3945.4600
2024-12-20,0.0951,3927.7400
2024-12-23,0.0946,3933.5700
2024-12-24,0.2895,3983.6900
2024-12-25,0.3243,3985.6300
2024-12-26,0.2254,3987.4800
2024-12-27,-0.1360,3981.0300
2024-12-30,-0.0035,3999.0500
2024-12-31,-0.3069,3934.9100
2025-01-02,-0.7688,3820.4000
2025-01-03,-0.6777,3775.1600
2025-01-06,-0.4987,3768.9700
2025-01-07,-0.3704,3796.1100
2025-01-08,-0.1980,3789.2200
2025-01-09,-0.1501,3779.8800
2025-01-10,-0.2881,3732.4800
2025-01-13,-0.1956,3722.5100
2025-01-14,0.2904,3820.5400
2025-01-15,0.1370,3796.0300
2025-01-16,0.2385,3800.3800
2025-01-17,0.2023,3812.3400
2025-01-20,0.0079,3829.6800
2025-01-21,0.0102,3832.6100
2025-01-22,0.0054,3797.0200
2025-01-23,-0.1817,3803.7400
2025-01-24,0.1279,3832.8600
2025-01-27,0.1279,3817.0800
2025-02-05,0.0117,3795.0800
2025-02-06,0.6132,3842.8300
2025-02-07,0.8144,3892.7000
2025-02-10,0.7809,3901.0600
2025-02-11,0.6259,3883.1400
2025-02-12,0.7160,3919.8600
2025-02-13,0.5964,3905.1400
2025-02-14,0.5200,3939.0100
2025-02-17,0.5468,3947.4000
2025-02-18,0.0988,3912.7800
2025-02-19,0.3627,3940.1600
2025-02-20,-0.0733,3928.9000
2025-02-21,0.4798,3978.4400
2025-02-24,0.4309,3969.7200
2025-02-25,-0.3678,3925.6500
2025-02-26,-0.2938,3959.9400
2025-02-27,-0.2280,3968.1200
2025-02-28,-0.2722,3890.0500
2025-03-03,-0.3163,3888.4700
2025-03-04,-0.1412,3885.2200
2025-03-05,0.0419,3902.5700
2025-03-06,0.2789,3956.2400
2025-03-07,-0.0555,3944.0100
2025-03-10,-0.0702,3928.8000
2025-03-11,0.1034,3941.4200
2025-03-12,-0.1332,3927.2300
2025-03-13,-0.1134,3911.5800
2025-03-14,0.6960,4006.5600
2025-03-17,0.3477,3996.7900
2025-03-18,0.1943,4007.7200
2025-03-19,0.1299,4010.1700
2025-03-20,-0.4171,3974.9900
2025-03-21,-0.5358,3914.7000
2025-03-24,-0.4140,3934.8500
2025-03-25,-0.4266,3932.3000
2025-03-26,-0.5926,3919.3600
2025-03-27,-0.4566,3932.4100
2025-03-28,-0.7103,3915.1700
2025-03-31,-0.6411,3887.3100
2025-04-01,-0.6586,3887.6800
2025-04-02,-0.7359,3884.3900
2025-04-03,-0.6952,3861.5000
2025-04-07,-0.6199,3589.4400
2025-04-08,-0.4695,3650.7600
2025-04-09,0.1290,3686.7900
2025-04-10,0.5893,3735.1200
2025-04-11,0.6521,3750.5200
2025-04-14,0.4564,3759.1400
2025-04-15,0.5154,3761.2300
2025-04-16,0.6933,3772.8200
2025-04-17,0.6595,3772.2200
2025-04-18,0.6630,3772.5200
2025-04-21,0.5473,3784.8800
2025-04-22,0.3583,3783.9500
2025-04-23,0.1595,3786.8800
2025-04-24,0.1094,3784.3600
2025-04-25,0.0015,3786.9900
2025-04-28,-0.0432,3781.6200
2025-04-29,-0.1363,3775.0800
2025-04-30,-0.0353,3770.5700
2025-05-06,0.2373,3808.5400
2025-05-07,0.5788,3831.6300
2025-05-08,0.6462,3852.9000
2025-05-09,0.6159,3846.1600
2025-05-12,0.7458,3890.6100
2025-05-13,0.5869,3896.2600
2025-05-14,0.4620,3943.2100
2025-05-15,0.2062,3907.2000
2025-05-16,-0.1300,3889.0900
2025-05-19,-0.1947,3877.1500
2025-05-20,-0.1874,3898.1700
2025-05-21,0.0133,3916.3800
2025-05-22,-0.0304,3913.8700
2025-05-23,-0.1642,3882.2700
2025-05-26,-0.3680,3860.1100
2025-05-27,-0.4068,3839.4000
2025-05-28,-0.1955,3836.2400
2025-05-29,0.1405,3858.7000
2025-05-30,0.0814,3840.2300
2025-06-03,0.2478,3852.0100
2025-06-04,0.2992,3868.7400
2025-06-05,0.3730,3877.5600
2025-06-06,0.3511,3873.9800
2025-06-09,0.2906,3885.2500
2025-06-10,0.2281,3865.4700
2025-06-11,0.3110,3894.6300
2025-06-12,0.0569,3892.2000
2025-06-13,-0.0144,3864.1800
2025-06-16,-0.0769,3873.8000
2025-06-17,-0.1227,3870.3800
2025-06-18,-0.1616,3874.9700
2025-06-19,-0.1942,3843.0900
2025-06-20,-0.0750,3846.6400
2025-06-23,0.1116,3857.9000
2025-06-24,0.5940,3904.0300
2025-06-25,0.7205,3960.0700
2025-06-26,0.5888,3946.0200
2025-06-27,0.1663,3921.7600
2025-06-30,0.2818,3936.0800
2025-07-01,0.3025,3942.7600
2025-07-02,0.3019,3943.6800
2025-07-03,0.5605,3968.0700
2025-07-04,0.6865,3982.2000
2025-07-07,0.3150,3965.1700
2025-07-08,0.5837,3998.4500
2025-07-09,0.6313,3991.4000
2025-07-10,0.7768,4010.0200
2025-07-11,0.7817,4014.8100
2025-07-14,0.5925,4017.6700
2025-07-15,0.4419,4019.0600
2025-07-16,0.1177,4007.2000
2025-07-17,0.4951,4034.4900
2025-07-18,0.7399,4058.5500
2025-07-21,0.9309,4085.6100
2025-07-22,0.8786,4118.9600
2025-07-23,0.8129,4119.7700
2025-07-24,0.7117,4149.0400
2025-07-25,0.5484,4127.1600
2025-07-28,0.4478,4135.8200
2025-07-29,0.4037,4152.0200
2025-07-30,0.3323,4151.2400
2025-07-31,-0.0440,4075.5900
2025-08-01,-0.2194,4054.9300
2025-08-04,0.0505,4070.7000
2025-08-05,0.5253,4103.4500
2025-08-06,0.5830,4113.4900
2025-08-07,0.6325,4114.6700
2025-08-08,0.4749,4104.9700
2025-08-11,0.5498,4122.5100
2025-08-12,0.7376,4143.8300
2025-08-13,0.6536,4176.5800
2025-08-14,0.6819,4173.3100
2025-08-15,0.7232,4202.3500
2025-08-18,0.8456,4239.4100
2025-08-19,0.5011,4223.3700
2025-08-20,0.6320,4271.4000
2025-08-21,0.6697,4288.0700
2025-08-22,0.7366,4378.0000
2025-08-25,0.7871,4469.2200
2025-08-26,0.5749,4452.5900
2025-08-27,0.3165,4386.1300
2025-08-28,0.3174,4463.7800
2025-08-29,0.5237,4496.7600
